12:01:20.000,412.500,"Good, Calculated",""
12:01:25.000,437.500,"Good, Calculated",""
12:01:30.000,0.090,"Good, Calculated, Partial",""
12:01:35.000,,"BadNoData",""

Aggregate,Total2

Historian2

Processing Interval ,5000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:00.000,31.957,"UncertainDataSubNormal, Calculated, Partial",""
12:00:05.000,61.957,"Good, Calculated",""
12:00:10.000,72.826,"Good, Calculated",""
12:00:15.000,83.696,"Good, Calculated",""
12:00:20.000,94.565,"Good, Calculated",""
12:00:25.000,118.409,"Good, Calculated",""
12:00:30.000,135.227,"Good, Calculated",""
12:00:35.000,146.364,"UncertainDataSubNormal, Calculated",""
12:00:40.000,,"Bad, Calculated",""
12:00:45.000,85,"UncertainDataSubNormal, Calculated",""
12:00:50.000,247.250,"Good, Calculated",""
12:00:55.000,263.750,"Good, Calculated",""
12:01:00.000,276.250,"Good, Calculated",""
12:01:05.000,288.750,"Good, Calculated",""
12:01:10.000,299,"UncertainDataSubNormal, Calculated",""
12:01:15.000,,"Bad, Calculated",""
12:01:20.000,146.667,"UncertainDataSubNormal, Calculated",""
12:01:25.000,418.333,"Good, Calculated",""
12:01:30.000,,"Bad, Calculated, Partial",""
12:01:35.000,,"BadNoData",""

Aggregate,Total2

Historian3

Processing Interval ,5000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,30,"Good, Calculated, Partial",""
12:00:05.000,50,"Good, Calculated",""
12:00:10.000,50,"Good, Calculated",""
12:00:15.000,50,"Good, Calculated",""
12:00:20.000,50,"Good, Calculated",""
12:00:25.000,110,"Good, Calculated",""
12:00:30.000,125,"Good, Calculated",""
12:00:35.000,130,"Good, Calculated",""
12:00:40.000,60,"UncertainDataSubNormal, Calculated",""
12:00:45.000,80,"UncertainDataSubNormal, Calculated",""
12:00:50.000,230,"Good, Calculated",""
12:00:55.000,250,"Good, Calculated",""
12:01:00.000,250,"Good, Calculated",""
12:01:05.000,250,"Good, Calculated",""
12:01:10.000,280,"Good, Calculated",""
12:01:15.000,120,"UncertainDataSubNormal, Calculated",""
12:01:20.000,140,"UncertainDataSubNormal, Calculated",""
12:01:25.000,390,"Good, Calculated",""
12:01:30.000,0.090,"Good, Calculated, Partial",""
12:01:35.000,,"BadNoData",""

Aggregate,Total2

Historian5

Processing Interval ,5000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,31.9565,"UncertainDataSubNormal, Calculated, Partial",""
12:00:05.000,61.9565,"Good, Calculated",""
12:00:10.000,72.8261,"Good, Calculated",""
12:00:15.000,83.6957,"Good, Calculated",""
12:00:20.000,94.5652,"Good, Calculated",""
12:00:25.000,68.6364,"Good, Calculated",""
12:00:30.000,90.9091,"Good, Calculated",""
12:00:35.000,135.4545,"Good, Calculated",""
12:00:40.000,60,"UncertainDataSubNormal, Calculated",""
12:00:45.000,70,"UncertainDataSubNormal, Calculated",""
12:00:50.000,235.500,"Good, Calculated",""
12:00:55.000,222.500,"Good, Calculated",""
12:01:00.000,197.500,"Good, Calculated",""
12:01:05.000,172.500,"Good, Calculated",""
12:01:10.000,188,"Good, Calculated",""
12:01:15.000,334,"Good, Calculated",""
12:01:20.000,356.6667,"Good, Calculated",""
12:01:25.000,378.3333,"Good, Calculated",""
12:01:30.000,0.07,"Good, Calculated, Partial",""
12:01:35.000,,"BadNoData",""

Aggregate,Minimum

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,20,"Good, Calculated",""
12:00:32.000,,"BadNoData",""
12:00:48.000,50,"Good, Calculated",""
12:01:04.000,,"BadNoData",""
12:01:20.000,80,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Minimum

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,20,"Good, Calculated",""
12:00:32.000,30,"UncertainDataSubNormal, Calculated",""
12:00:48.000,40,"Good",""
12:01:04.000,60,"UncertainDataSubNormal, Calculated",""
12:01:20.000,70,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Minimum

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,20,"Good, Calculated",""
12:00:32.000,30,"UncertainDataSubNormal, Calculated",""
12:00:48.000,40,"Good",""
12:01:04.000,60,"UncertainDataSubNormal, Calculated",""
12:01:20.000,70,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Minimum

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,10,"Good, Calculated",""
12:00:32.000,30,"UncertainDataSubNormal, Calculated",""
12:00:48.000,30,"Good",""
12:01:04.000,30,"Good, Calculated",""
12:01:20.000,70,"Good, Calculated, MultipleValues, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Maximum

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,30,"Good, Calculated",""
12:00:32.000,,"BadNoData",""
12:00:48.000,60,"Good, Calculated",""
12:01:04.000,,"BadNoData",""
12:01:20.000,90,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Maximum

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,25,"Good, Calculated",""
12:00:32.000,30,"UncertainDataSubNormal, Calculated",""
12:00:48.000,50,"Good, Calculated",""
12:01:04.000,60,"UncertainDataSubNormal, Calculated",""
12:01:20.000,90,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Maximum

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,25,"Good, Calculated",""
12:00:32.000,30,"UncertainDataSubNormal, Calculated",""
12:00:48.000,50,"Good, Calculated",""
12:01:04.000,60,"UncertainDataSubNormal, Calculated",""
12:01:20.000,90,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Maximum

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,20,"Good, Calculated",""
12:00:32.000,30,"UncertainDataSubNormal, Calculated",""
12:00:48.000,50,"Good, Calculated",""
12:01:04.000,30,"Good, Calculated",""
12:01:20.000,80,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MinimumActualTime

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:10.000,10,"Good, Partial",""
12:00:20.000,20,"Good",""
12:00:32.000,,"BadNoData",""
12:00:50.000,50,"Good",""
12:01:04.000,,"BadNoData",""
12:01:20.000,80,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MinimumActualTime

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"Good, Partial",""
12:00:25.000,20,"Good",""
12:00:39.000,30,"UncertainDataSubNormal",""
12:00:48.000,40,"Good",""
12:01:12.000,60,"UncertainDataSubNormal",""
12:01:23.000,70,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MinimumActualTime

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"Good, Partial",""
12:00:25.000,20,"Good",""
12:00:39.000,30,"UncertainDataSubNormal",""
12:00:48.000,40,"Good",""
12:01:12.000,60,"UncertainDataSubNormal",""
12:01:23.000,70,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MinimumActualTime

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"Good, Partial",""
12:00:28.000,10,"Good",""
12:00:39.000,30,"UncertainDataSubNormal",""
12:00:48.000,30,"Good",""
12:01:12.000,30,"Good",""
12:01:23.000,70,"Good, MultipleValues, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MaximumActualTime

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:10.000,10,"Good, Partial",""
12:00:30.000,30,"Good",""
12:00:32.000,,"BadNoData",""
12:01:00.000,60,"Good",""
12:01:04.000,,"BadNoData",""
12:01:30.000,90,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MaximumActualTime

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"Good, Partial",""
12:00:28.000,25,"Good",""
12:00:39.000,30,"UncertainDataSubNormal",""
12:00:52.000,50,"Good",""
12:01:12.000,60,"UncertainDataSubNormal",""
12:01:30.000,90,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MaximumActualTime

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"Good, Partial",""
12:00:28.000,25,"Good",""
12:00:39.000,30,"UncertainDataSubNormal",""
12:00:52.000,50,"Good",""
12:01:12.000,60,"UncertainDataSubNormal",""
12:01:30.000,90,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MaximumActualTime

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"Good, Partial",""
12:00:25.000,20,"Good",""
12:00:39.000,30,"UncertainDataSubNormal",""
12:00:52.000,50,"Good",""
12:01:12.000,30,"Good",""
12:01:26.000,80,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Range

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,0,"Good, Calculated, Partial",""
12:00:16.000,10,"Good, Calculated",""
12:00:32.000,,"BadNoData",""
12:00:48.000,10,"Good, Calculated",""
12:01:04.000,,"BadNoData",""
12:01:20.000,10,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Range

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:00.000,0,"Good, Calculated, Partial",""
12:00:16.000,5,"Good, Calculated",""
12:00:32.000,0,"UncertainDataSubNormal, Calculated",""
12:00:48.000,10,"Good, Calculated",""
12:01:04.000,0,"UncertainDataSubNormal, Calculated",""
12:01:20.000,20,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Range

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,0,"Good, Calculated, Partial",""
12:00:16.000,5,"Good, Calculated",""
12:00:32.000,0,"UncertainDataSubNormal, Calculated",""
12:00:48.000,10,"Good, Calculated",""
12:01:04.000,0,"UncertainDataSubNormal, Calculated",""
12:01:20.000,20,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Range

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,0,"Good, Calculated, Partial",""
12:00:16.000,10,"Good, Calculated",""
12:00:32.000,0,"UncertainDataSubNormal, Calculated",""
12:00:48.000,20,"Good, Calculated",""
12:01:04.000,0,"Good, Calculated",""
12:01:20.000,10,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Minimum2

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"UncertainDataSubNormal, Calculated, Partial",""
12:00:16.000,16,"Good, Interpolated",""
12:00:32.000,30,"UncertainDataSubNormal, Interpolated",""
12:00:48.000,50,"UncertainDataSubNormal, Calculated",""
12:01:04.000,64,"Good, Interpolated",""
12:01:20.000,80,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Minimum2

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"UncertainDataSubNormal, Calculated, Partial",""
12:00:16.000,16.0870,"Good, Interpolated",""
12:00:32.000,26.818,"UncertainDataSubNormal, Interpolated",""
12:00:48.000,40,"Good",""
12:01:04.000,56,"UncertainDataSubNormal, Interpolated",""
12:01:20.000,70,"UncertainDataSubNormal, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Minimum2

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,10,"Good, Interpolated",""
12:00:32.000,25,"Good, Interpolated",""
12:00:48.000,40,"Good",""
12:01:04.000,50,"Good, Interpolated",""
12:01:20.000,70,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Minimum2

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"UncertainDataSubNormal, Calculated, Partial",""
12:00:16.000,10,"Good, Calculated",""
12:00:32.000,17.2727,"UncertainDataSubNormal, Interpolated",""
12:00:48.000,30,"Good",""
12:01:04.000,30,"Good, Calculated",""
12:01:20.000,70,"Good, Interpolated, MultipleValues, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Maximum2

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,16,"UncertainDataSubNormal, Interpolated, Partial",""
12:00:16.000,30,"Good, Calculated, MultipleValues",""
12:00:32.000,30,"UncertainDataSubNormal, Interpolated",""
12:00:48.000,64,"UncertainDataSubNormal, Interpolated",""
12:01:04.000,80,"Good, Calculated",""
12:01:20.000,90,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Maximum2

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:00.000,16.0870,"UncertainDataSubNormal, Interpolated, Partial",""
12:00:16.000,26.818,"Good, Interpolated",""
12:00:32.000,40,"UncertainDataSubNormal, Calculated",""
12:00:48.000,56,"Good, Interpolated",""
12:01:04.000,60,"UncertainDataSubNormal, Calculated",""
12:01:20.000,90,"UncertainDataSubNormal, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Maximum2

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,10,"Good, Calculated, Partial",""
12:00:16.000,25,"Good, Calculated",""
12:00:32.000,30,"Good, Calculated",""
12:00:48.000,50,"Good, Calculated",""
12:01:04.000,60,"Good, Calculated",""
12:01:20.000,90,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Maximum2

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,16.0870,"UncertainDataSubNormal, Interpolated, Partial",""
12:00:16.000,20,"Good, Calculated",""
12:00:32.000,30,"UncertainDataSubNormal, Calculated, MultipleValues",""
12:00:48.000,50,"Good, Calculated",""
12:01:04.000,70,"Good, Calculated, MultipleValues",""
12:01:20.000,80,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MinimumActualTime2

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:10.000,10,"UncertainDataSubNormal, Partial",""
12:00:16.000,16,"Good, Interpolated",""
12:00:32.000,30,"UncertainDataSubNormal, Interpolated",""
12:00:50.000,50,"UncertainDataSubNormal",""
12:01:04.000,64,"Good, Interpolated",""
12:01:20.000,80,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MinimumActualTime2

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"UncertainDataSubNormal, Partial",""
12:00:16.000,16.087,"Good, Interpolated",""
12:00:32.000,26.818,"UncertainDataSubNormal, Interpolated",""
12:00:48.000,40,"Good",""
12:01:04.000,56,"UncertainDataSubNormal, Interpolated",""
12:01:23.000,70,"UncertainDataSubNormal, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MinimumActualTime2

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"Good, Partial",""
12:00:16.000,10,"Good, Interpolated",""
12:00:32.000,25,"Good, Interpolated",""
12:00:48.000,40,"Good",""
12:01:04.000,50,"Good, Interpolated",""
12:01:23.000,70,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MinimumActualTime2

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"UncertainDataSubNormal, Partial",""
12:00:28.000,10,"Good",""
12:00:32.000,17.2727,"UncertainDataSubNormal, Interpolated",""
12:00:48.000,30,"Good",""
12:01:12.000,30,"Good",""
12:01:20.000,70,"Good, Interpolated, MultipleValues, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MaximumActualTime2

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:15.999,16,"UncertainDataSubNormal, Interpolated, Partial",""
12:00:30.000,30,"Good, MultipleValues",""
12:00:32.000,30,"UncertainDataSubNormal, Interpolated",""
12:01:03.999,64,"UncertainDataSubNormal, Interpolated",""
12:01:19.999,80,"Good, Interpolated",""
12:01:30.000,90,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MaximumActualTime2

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:15.999,16.087,"UncertainDataSubNormal, Interpolated, Partial",""
12:00:31.999,26.818,"Good, Interpolated",""
12:00:47.999,40,"UncertainDataSubNormal, Interpolated",""
12:01:03.999,56,"Good, Interpolated",""
12:01:12.000,60,"UncertainDataSubNormal",""
12:01:30.000,90,"UncertainDataSubNormal, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MaximumActualTime2

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:02.000,10,"Good, Partial",""
12:00:28.000,25,"Good",""
12:00:39.000,30,"Good",""
12:00:52.000,50,"Good",""
12:01:12.000,60,"Good",""
12:01:30.000,90,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,MaximumActualTime2

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:15.999,16.0870,"UncertainDataSubNormal, Interpolated, Partial",""
12:00:25.000,20,"Good",""
12:00:39.000,30,"UncertainDataSubNormal, MultipleValues",""
12:00:52.000,50,"Good",""
12:01:17.000,70,"Good, MultipleValues",""
12:01:26.000,80,"Good, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Range2

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,6,"UncertainDataSubNormal, Calculated, Partial",""
12:00:16.000,14,"Good, Calculated",""
12:00:32.000,0,"UncertainDataSubNormal, Calculated",""
12:00:48.000,14,"UncertainDataSubNormal, Calculated",""
12:01:04.000,16,"Good, Calculated",""
12:01:20.000,10,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Range2

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:00.000,6.087,"UncertainDataSubNormal, Calculated, Partial",""
12:00:16.000,10.731,"Good, Calculated",""
12:00:32.000,13.182,"UncertainDataSubNormal, Calculated",""
12:00:48.000,16,"Good, Calculated",""
12:01:04.000,4,"UncertainDataSubNormal, Calculated",""
12:01:20.000,20,"UncertainDataSubNormal, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Range2

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,0,"Good, Calculated, Partial",""
12:00:16.000,15,"Good, Calculated",""
12:00:32.000,5,"Good, Calculated",""
12:00:48.000,10,"Good, Calculated",""
12:01:04.000,10,"Good, Calculated",""
12:01:20.000,20,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Range2

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,6.0870,"UncertainDataSubNormal, Calculated, Partial",""
12:00:16.000,10,"Good, Calculated",""
12:00:32.000,12.7273,"UncertainDataSubNormal, Calculated",""
12:00:48.000,20,"Good, Calculated",""
12:01:04.000,40,"Good, Calculated",""
12:01:20.000,10,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Count

Historian1

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,1,"Good, Calculated, Partial",""
12:00:16.000,2,"Good, Calculated",""
12:00:32.000,,"Bad",""
12:00:48.000,2,"Good, Calculated",""
12:01:04.000,0,"UncertainDataSubNormal, Calculated",""
12:01:20.000,2,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Count

Historian2

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,true

Timestamp,Value,StatusCode,Notes
12:00:00.000,1,"Good, Calculated, Partial",""
12:00:16.000,2,"Good, Calculated",""
12:00:32.000,1,"UncertainDataSubNormal, Calculated",""
12:00:48.000,2,"Good, Calculated",""
12:01:04.000,1,"UncertainDataSubNormal, Calculated",""
12:01:20.000,3,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Count

Historian3

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,50
Percent Good ,50
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,1,"Good, Calculated, Partial",""
12:00:16.000,2,"Good, Calculated",""
12:00:32.000,1,"Good, Calculated",""
12:00:48.000,2,"Good, Calculated",""
12:01:04.000,1,"Good, Calculated",""
12:01:20.000,3,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Count

Historian4

Processing Interval ,16000
Stepped ,true
Treat Uncertain as Bad ,true
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,1,"Good, Calculated, Partial",""
12:00:16.000,2,"Good, Calculated",""
12:00:32.000,1,"UncertainDataSubNormal, Calculated",""
12:00:48.000,2,"Good, Calculated",""
12:01:04.000,1,"UncertainDataSubNormal, Calculated",""
12:01:20.000,3,"Good, Calculated, Partial",""
12:01:36.000,,"BadNoData",""

Aggregate,Count

Historian5

Processing Interval ,16000
Stepped ,false
Treat Uncertain as Bad ,false
Percent Bad ,100
Percent Good ,100
Use Sloped Extrapolation ,false

Timestamp,Value,StatusCode,Notes
12:00:00.000,1,"Good, Calculated, Partial",""
12:00:16.000,2,"Good, Calculated",""
12:00:32.000,1,"UncertainDataSubNormal, Calculated",""
